game_id;sezon;source;match_type;druzyna_A;druzyna_B;sety_A;sety_B;wygrana_A;A_pts_suma;A_pts_bp;A_pts_bilans;A_srv_suma;A_srv_bledy;A_srv_asy;A_rec_suma;A_rec_bledy;A_rec_poz_pct;A_rec_perf_pct;A_atk_suma;A_atk_bledy;A_atk_blok;A_atk_pkt;A_atk_skut_pct;A_blk_pkt;B_pts_suma;B_pts_bp;B_pts_bilans;B_srv_suma;B_srv_bledy;B_srv_asy;B_rec_suma;B_rec_bledy;B_rec_poz_pct;B_rec_perf_pct;B_atk_suma;B_atk_bledy;B_atk_blok;B_atk_pkt;B_atk_skut_pct;B_blk_pkt;diff_pts_suma;diff_pts_bp;diff_pts_bilans;diff_srv_suma;diff_srv_bledy;diff_srv_asy;diff_rec_suma;diff_rec_bledy;diff_rec_poz_pct;diff_rec_perf_pct;diff_atk_suma;diff_atk_bledy;diff_atk_blok;diff_atk_pkt;diff_atk_skut_pct;diff_blk_pkt
1001400;2018/2019;HTML;3:1;KSZO Ostrowiec;BKS PROFI CREDIT Bielsko-Biała;1;3;0;46;19;46;68;4;3;85;10;41;14;117;8;12;36;31;7;77;44;77;92;7;10;64;3;48;25;119;10;7;55;46;12;-31;-25;-31;-24;-3;-7;21;7;-7;-11;-2;-2;5;-19;-15;-5
1001401;2018/2019;HTML;3:0;Energa MKS Kalisz;#VolleyWrocław;0;3;0;37;16;37;62;6;4;57;8;32;19;76;10;10;24;32;9;53;23;53;73;16;8;56;4;43;30;91;7;9;35;38;10;-16;-7;-16;-11;-10;-4;1;4;-11;-11;-15;3;1;-11;-6;-1
1001402;2018/2019;HTML;3:2;Bank Pocztowy Pałac Bydgoszcz;Enea PTPS Piła;3;2;1;76;35;76;101;7;6;87;4;28;13;150;11;16;56;37;14;74;32;74;94;7;4;94;6;31;14;145;12;14;54;37;16;2;3;2;7;0;2;-7;-2;-3;-1;5;-1;2;2;0;-2
1001403;2018/2019;HTML;3:0;Chemik Police;Developres SkyRes Rzeszów;3;0;1;54;23;54;73;7;4;50;4;42;26;87;2;8;40;46;10;44;14;44;56;6;4;66;4;47;35;82;9;10;32;39;8;10;9;10;17;1;0;-16;0;-5;-9;5;-7;-2;8;7;2
1001404;2018/2019;HTML;3:0;ŁKS Commercecon Łódź;E.Leclerc Radomka Radom;3;0;1;58;33;58;73;3;7;47;5;34;17;93;5;7;42;45;9;42;16;42;54;7;5;70;7;27;11;93;7;9;30;32;7;16;17;16;19;-4;2;-23;-2;7;6;0;-2;-2;12;13;2
1001405;2018/2019;HTML;3:2;E.Leclerc Radomka Radom;DPD Legionovia Legionowo;2;3;0;74;33;74;106;10;7;83;7;38;19;136;7;13;53;39;14;75;30;75;95;12;7;96;7;34;23;148;15;14;55;37;13;-1;3;-1;11;-2;0;-13;0;4;-4;-12;-8;-1;-2;2;1
1001406;2018/2019;HTML;3:2;Developres SkyRes Rzeszów;ŁKS Commercecon Łódź;3;2;1;86;33;86;105;12;6;95;4;42;24;173;5;16;66;38;14;76;28;76;103;8;4;93;6;46;22;161;9;14;56;35;16;10;5;10;2;4;2;2;-2;-4;2;12;-4;2;10;3;-2
1001407;2018/2019;HTML;3:1;Enea PTPS Piła;Chemik Police;1;3;0;62;18;62;93;11;3;86;9;40;21;140;4;10;51;36;8;76;30;76;97;11;9;82;3;48;16;143;15;8;57;40;10;-14;-12;-14;-4;0;-6;4;6;-8;5;-3;-11;2;-6;-4;-2
1001408;2018/2019;HTML;3:0;Energa MKS Kalisz;Bank Pocztowy Pałac Bydgoszcz;0;3;0;41;11;41;56;4;3;70;5;36;22;118;11;9;35;30;3;59;29;59;73;3;5;52;3;31;27;112;7;3;45;40;9;-18;-18;-18;-17;1;-2;18;2;5;-5;6;4;6;-10;-10;-6
1001409;2018/2019;HTML;3:0;BKS PROFI CREDIT Bielsko-Biała;#VolleyWrocław;3;0;1;58;30;58;73;8;4;51;7;39;24;86;5;8;36;42;18;42;16;42;58;7;7;65;4;41;18;97;7;18;27;28;8;16;14;16;15;1;-3;-14;3;-2;6;-11;-2;-10;9;14;10
1001410;2018/2019;HTML;3:2;E.Leclerc Radomka Radom;#VolleyWrocław;3;2;1;80;35;80;104;15;13;81;9;46;31;133;7;11;59;44;8;70;28;70;93;12;9;89;13;41;25;131;8;8;50;38;11;10;7;10;11;3;4;-8;-4;5;6;2;-1;3;9;6;-3
1001411;2018/2019;HTML;3:0;Grot Budowlani Łódź;KSZO Ostrowiec;3;0;1;54;30;54;75;8;5;44;2;50;27;89;9;3;39;44;10;33;8;33;52;8;2;67;5;48;38;88;10;10;28;32;3;21;22;21;23;0;3;-23;-3;2;-11;1;-1;-7;11;12;7
1001412;2018/2019;HTML;3:0;DPD Legionovia Legionowo;KSZO Ostrowiec;3;0;1;57;35;57;73;5;8;44;3;45;25;109;5;5;42;39;7;40;14;40;54;10;3;68;8;29;16;103;7;7;32;31;5;17;21;17;19;-5;5;-24;-5;16;9;6;-2;-2;10;8;2
1001413;2018/2019;HTML;3:0;#VolleyWrocław;Grot Budowlani Łódź;0;3;0;40;17;40;64;6;5;62;3;40;24;83;10;16;32;39;3;56;26;56;74;12;3;58;5;33;19;80;8;3;37;46;16;-16;-9;-16;-10;-6;2;4;-2;7;5;3;2;13;-5;-7;-13
1001414;2018/2019;HTML;3:0;Bank Pocztowy Pałac Bydgoszcz;BKS PROFI CREDIT Bielsko-Biała;3;0;1;58;36;58;73;3;11;50;2;28;16;99;5;7;32;32;15;46;20;46;57;7;2;70;11;21;6;113;8;15;37;33;7;12;16;12;16;-4;9;-20;-9;7;10;-14;-3;-8;-5;-1;8
1001415;2018/2019;HTML;3:1;Chemik Police;Energa MKS Kalisz;3;1;1;74;42;74;97;10;8;65;7;40;25;127;14;10;51;40;15;53;19;53;79;14;7;87;8;26;10;121;8;15;36;30;10;21;23;21;18;-4;1;-22;-1;14;15;6;6;-5;15;10;5
1001416;2018/2019;HTML;3:0;ŁKS Commercecon Łódź;Enea PTPS Piła;3;0;1;59;27;59;74;11;4;60;5;55;29;96;5;8;45;47;10;43;21;43;64;4;5;63;4;56;25;95;7;10;30;32;8;16;6;16;10;7;-1;-3;1;-1;4;1;-2;-2;15;15;2
1001417;2018/2019;HTML;3:1;E.Leclerc Radomka Radom;Developres SkyRes Rzeszów;1;3;0;64;25;64;80;12;10;92;5;31;19;150;14;17;46;31;8;73;37;73;102;10;5;68;10;28;15;132;3;8;51;39;17;-9;-12;-9;-22;2;5;24;-5;3;4;18;11;9;-5;-8;-9
1001418;2018/2019;HTML;3:0;Developres SkyRes Rzeszów;DPD Legionovia Legionowo;3;0;1;61;26;61;75;8;1;62;4;50;19;118;10;7;53;45;7;46;19;46;68;6;4;67;1;40;21;109;5;7;35;32;7;15;7;15;7;2;-3;-5;3;10;-2;9;5;0;18;13;0
1001419;2018/2019;HTML;3:1;Enea PTPS Piła;E.Leclerc Radomka Radom;3;1;1;65;33;65;94;4;4;60;7;23;12;113;9;6;44;39;17;54;14;54;75;15;7;90;4;41;19;128;10;17;41;32;6;11;19;11;19;-11;-3;-30;3;-18;-7;-15;-1;-11;3;7;11
1001420;2018/2019;HTML;3:1;Energa MKS Kalisz;ŁKS Commercecon Łódź;1;3;0;66;32;66;93;8;8;85;8;48;33;146;8;17;45;31;13;76;36;76;95;10;8;85;8;50;35;156;10;13;51;33;17;-10;-4;-10;-2;-2;0;0;0;-2;-2;-10;-2;4;-6;-2;-4
1001421;2018/2019;HTML;3:0;Developres SkyRes Rzeszów;KSZO Ostrowiec;3;0;1;61;29;61;79;15;10;52;3;42;25;100;6;3;43;43;8;37;11;37;60;8;3;64;10;31;16;97;5;8;31;32;3;24;18;24;19;7;7;-12;-7;11;9;3;1;-5;12;11;5
1001422;2018/2019;HTML;3:0;BKS PROFI CREDIT Bielsko-Biała;Chemik Police;0;3;0;42;15;42;59;7;1;67;8;40;16;93;7;9;30;32;11;58;30;58;73;6;8;52;1;50;27;97;8;11;41;42;9;-16;-15;-16;-14;1;-7;15;7;-10;-11;-4;-1;-2;-11;-10;2
1001423;2018/2019;HTML;3:1;Grot Budowlani Łódź;Bank Pocztowy Pałac Bydgoszcz;1;3;0;68;33;68;96;10;4;81;8;46;29;144;6;10;52;36;12;71;38;71;91;10;8;87;4;40;20;158;12;12;53;34;10;-3;-5;-3;5;0;-4;-6;4;6;9;-14;-6;-2;-1;2;2
1001424;2018/2019;HTML;3:1;KSZO Ostrowiec;#VolleyWrocław;3;1;1;59;29;59;91;7;4;67;6;45;22;118;7;8;45;38;10;63;24;63;83;16;6;84;4;38;18;135;10;10;49;36;8;-4;5;-4;8;-9;-2;-17;2;7;4;-17;-3;-2;-4;2;2
1001425;2018/2019;HTML;3:2;DPD Legionovia Legionowo;#VolleyWrocław;2;3;0;76;32;76;99;18;8;91;5;37;22;149;10;16;55;37;13;74;34;74;103;12;5;81;8;27;14;144;7;13;53;37;16;2;-2;2;-4;6;3;10;-3;10;8;5;3;3;2;0;-3
1001426;2018/2019;HTML;3:0;Bank Pocztowy Pałac Bydgoszcz;KSZO Ostrowiec;3;0;1;54;26;54;74;2;7;47;2;38;23;92;7;6;39;42;8;43;8;43;59;12;2;72;7;39;15;101;6;8;35;35;6;11;18;11;15;-10;5;-25;-5;-1;8;-9;1;-2;4;7;2
1001427;2018/2019;HTML;3:2;Chemik Police;Grot Budowlani Łódź;2;3;0;77;34;77;106;15;7;90;6;35;18;152;14;15;58;38;12;72;26;72;105;15;6;91;7;48;33;149;10;12;51;34;15;5;8;5;1;0;1;-1;-1;-13;-15;3;4;3;7;4;-3
1001428;2018/2019;HTML;3:0;ŁKS Commercecon Łódź;BKS PROFI CREDIT Bielsko-Biała;3;0;1;53;25;53;77;9;4;60;1;58;30;98;8;7;41;42;8;52;21;52;71;11;1;68;4;52;30;110;11;8;44;40;7;1;4;1;6;-2;3;-8;-3;6;0;-12;-3;-1;-3;2;1
1001429;2018/2019;HTML;3:0;E.Leclerc Radomka Radom;Energa MKS Kalisz;3;0;1;56;34;56;73;5;9;45;3;40;18;92;9;5;33;36;14;31;13;31;48;3;3;68;9;28;15;93;13;14;23;25;5;25;21;25;25;2;6;-23;-6;12;3;-1;-4;-9;10;11;9
1001430;2018/2019;HTML;3:2;Developres SkyRes Rzeszów;Enea PTPS Piła;3;2;1;76;37;76;107;14;9;85;3;40;17;143;9;13;56;39;11;63;27;63;92;7;3;93;9;38;25;128;12;11;47;37;13;13;10;13;15;7;6;-8;-6;2;-8;15;-3;2;9;2;-2
1001431;2018/2019;HTML;3:0;Enea PTPS Piła;DPD Legionovia Legionowo;0;3;0;45;14;45;64;6;2;67;3;26;6;88;7;4;32;36;11;58;19;58;73;6;3;58;2;36;16;107;6;11;51;48;4;-13;-5;-13;-9;0;-1;9;1;-10;-10;-19;1;-7;-19;-12;7
1001432;2018/2019;HTML;3:1;Enea PTPS Piła;Grot Budowlani Łódź;1;3;0;65;32;65;87;7;6;78;6;38;18;124;11;17;45;36;14;68;33;68;90;12;6;80;6;51;29;109;7;14;45;41;17;-3;-1;-3;-3;-5;0;-2;0;-13;-11;15;4;3;0;-5;-3
1001433;2018/2019;HTML;3:0;Energa MKS Kalisz;Developres SkyRes Rzeszów;0;3;0;43;17;43;61;7;3;65;5;42;25;120;9;12;32;27;8;55;29;55;74;9;5;54;3;35;28;118;5;8;38;32;12;-12;-12;-12;-13;-2;-2;11;2;7;-3;2;4;4;-6;-5;-4
1001434;2018/2019;HTML;3:1;BKS PROFI CREDIT Bielsko-Biała;E.Leclerc Radomka Radom;1;3;0;67;27;67;91;15;9;80;6;48;25;119;12;9;49;41;9;61;25;61;91;11;6;76;9;43;22;119;11;9;46;39;9;6;2;6;0;4;3;4;-3;5;3;0;1;0;3;2;0
1001435;2018/2019;HTML;3:1;Grot Budowlani Łódź;ŁKS Commercecon Łódź;1;3;0;67;26;67;87;12;7;91;6;57;28;120;12;10;52;43;8;71;32;71;97;6;6;75;7;51;27;114;11;8;55;48;10;-4;-6;-4;-10;6;1;16;-1;6;1;6;1;2;-3;-5;-2
1001436;2018/2019;HTML;3:0;KSZO Ostrowiec;Chemik Police;0;3;0;30;5;30;48;10;1;71;8;32;11;90;5;6;28;31;1;57;31;57;74;3;8;38;1;50;26;78;7;1;43;55;6;-27;-26;-27;-26;7;-7;33;7;-18;-15;12;-2;5;-15;-24;-5
1001437;2018/2019;HTML;3:1;#VolleyWrocław;Bank Pocztowy Pałac Bydgoszcz;1;3;0;70;24;70;84;13;6;89;7;46;24;144;10;8;55;38;9;62;30;62;92;3;7;71;6;31;20;132;7;9;47;36;8;8;-6;8;-8;10;-1;18;1;15;4;12;3;-1;8;2;1
1001438;2018/2019;HTML;3:2;DPD Legionovia Legionowo;Bank Pocztowy Pałac Bydgoszcz;3;2;1;72;30;72;103;9;5;91;6;38;23;154;10;8;49;32;18;82;30;82;105;14;6;94;5;48;29;165;11;18;68;41;8;-10;0;-10;-2;-5;-1;-3;1;-10;-6;-11;-1;-10;-19;-9;10
1001439;2018/2019;HTML;3:0;Chemik Police;#VolleyWrocław;3;0;1;59;26;59;75;8;7;51;4;47;23;93;10;5;43;46;9;37;12;37;60;9;4;67;7;33;18;89;5;9;28;31;5;22;14;22;15;-1;3;-16;-3;14;5;4;5;-4;15;15;4
1001440;2018/2019;HTML;3:0;ŁKS Commercecon Łódź;KSZO Ostrowiec;3;0;1;52;25;52;74;11;5;60;2;43;30;106;9;6;44;42;3;41;16;41;65;5;2;63;5;43;17;88;7;3;33;38;6;11;9;11;9;6;3;-3;-3;0;13;18;2;3;11;4;-3
1001441;2018/2019;HTML;3:2;E.Leclerc Radomka Radom;Grot Budowlani Łódź;2;3;0;69;31;69;104;8;13;83;9;47;25;120;8;21;47;39;9;82;34;82;101;18;9;96;13;39;26;116;13;9;52;45;21;-13;-3;-13;3;-10;4;-13;-4;8;-1;4;-5;12;-5;-6;-12
1001442;2018/2019;HTML;3:0;Developres SkyRes Rzeszów;BKS PROFI CREDIT Bielsko-Biała;3;0;1;62;37;62;73;6;8;34;2;38;17;84;2;3;40;48;14;27;7;27;40;6;2;67;18;33;16;85;7;14;22;26;3;35;30;35;33;0;6;-33;-16;5;1;-1;-5;-11;18;22;11
1001443;2018/2019;HTML;3:2;Energa MKS Kalisz;BKS PROFI CREDIT Bielsko-Biała;3;2;1;79;36;79;105;8;9;92;5;49;31;162;15;8;58;36;12;69;32;69;101;9;5;97;9;47;27;162;12;12;56;35;8;10;4;10;4;-1;4;-5;-4;2;4;0;3;-4;2;1;4
1001444;2018/2019;HTML;3:2;Enea PTPS Piła;Energa MKS Kalisz;3;2;1;83;40;83;113;9;10;77;4;31;13;132;9;7;52;39;21;64;22;64;90;13;4;104;10;38;17;151;16;21;53;35;7;19;18;19;23;-4;6;-27;-6;-7;-4;-19;-7;-14;-1;4;14
1001445;2018/2019;HTML;3:1;BKS PROFI CREDIT Bielsko-Biała;DPD Legionovia Legionowo;3;1;1;72;35;72;95;11;12;67;5;51;23;123;10;11;47;38;13;47;18;47;74;7;5;84;12;44;15;117;9;13;31;26;11;25;17;25;21;4;7;-17;-7;7;8;6;1;-2;16;12;2
1001446;2018/2019;HTML;3:0;Grot Budowlani Łódź;Energa MKS Kalisz;3;0;1;53;27;53;74;9;4;45;1;53;38;79;4;10;35;44;14;40;11;40;55;10;1;65;4;52;32;88;4;14;29;33;10;13;16;13;19;-1;3;-20;-3;1;6;-9;0;-4;6;11;4
1001447;2018/2019;HTML;3:1;KSZO Ostrowiec;Enea PTPS Piła;1;3;0;65;26;65;91;11;6;92;11;38;23;154;9;10;48;31;11;70;32;70;96;4;11;80;6;41;20;146;14;11;49;34;10;-5;-6;-5;-5;7;-5;12;5;-3;3;8;-5;-1;-1;-3;1
1001448;2018/2019;HTML;3:0;Developres SkyRes Rzeszów;#VolleyWrocław;3;0;1;56;30;56;74;2;5;43;1;51;23;87;4;6;42;48;9;45;12;45;53;10;1;72;5;39;11;94;8;9;38;40;6;11;18;11;21;-8;4;-29;-4;12;12;-7;-4;-3;4;8;3
1001449;2018/2019;HTML;3:1;Bank Pocztowy Pałac Bydgoszcz;E.Leclerc Radomka Radom;3;1;1;67;32;67;94;10;3;66;5;36;9;134;6;9;51;38;13;59;20;59;80;14;5;84;3;52;27;123;12;13;45;37;9;8;12;8;14;-4;-2;-18;2;-16;-18;11;-6;-4;6;1;4
1001450;2018/2019;HTML;3:0;Chemik Police;ŁKS Commercecon Łódź;3;0;1;62;29;62;73;8;10;54;2;50;26;103;5;5;44;43;8;42;15;42;61;7;2;65;10;29;21;95;3;8;35;37;5;20;14;20;12;1;8;-11;-8;21;5;8;2;-3;9;6;3
1001451;2018/2019;HTML;3:1;DPD Legionovia Legionowo;Chemik Police;1;3;0;58;21;58;79;6;8;86;9;37;22;123;6;12;42;34;8;79;41;79;92;6;9;73;8;47;27;136;9;8;58;43;12;-21;-20;-21;-13;0;-1;13;1;-10;-5;-13;-3;4;-16;-9;-4
1001452;2018/2019;HTML;3:1;Bank Pocztowy Pałac Bydgoszcz;ŁKS Commercecon Łódź;3;1;1;81;35;81;100;8;8;82;4;39;18;154;8;13;63;41;10;65;23;65;91;9;4;92;8;54;24;137;7;10;48;35;13;16;12;16;9;-1;4;-10;-4;-15;-6;17;1;3;15;6;-3
1001453;2018/2019;HTML;3:1;#VolleyWrocław;E.Leclerc Radomka Radom;1;3;0;70;25;70;92;4;6;89;7;30;13;132;11;12;52;39;12;75;26;75;98;9;7;88;6;39;18;138;7;12;56;41;12;-5;-1;-5;-6;-5;-1;1;1;-9;-5;-6;4;0;-4;-2;0
1001454;2018/2019;HTML;3:1;DPD Legionovia Legionowo;Energa MKS Kalisz;3;1;1;70;37;70;92;11;5;66;2;38;26;139;6;3;57;41;8;53;21;53;73;7;2;81;5;21;12;145;12;8;48;33;3;17;16;17;19;4;3;-15;-3;17;14;-6;-6;-5;9;8;5
1001455;2018/2019;HTML;3:0;KSZO Ostrowiec;Developres SkyRes Rzeszów;0;3;0;25;5;25;43;5;2;67;3;53;19;92;9;16;20;22;3;59;34;59;74;7;3;38;2;50;21;94;9;3;40;43;16;-34;-29;-34;-31;-2;-1;29;1;3;-2;-2;0;13;-20;-21;-13
1001456;2018/2019;HTML;3:1;Grot Budowlani Łódź;Enea PTPS Piła;3;1;1;74;41;74;95;9;8;66;3;50;37;99;9;7;50;51;16;52;20;52;76;10;3;86;8;47;28;124;10;16;42;34;7;22;21;22;19;-1;5;-20;-5;3;9;-25;-1;-9;8;17;9
1001457;2018/2019;HTML;3:1;BKS PROFI CREDIT Bielsko-Biała;Energa MKS Kalisz;3;1;1;74;32;74;96;10;5;84;7;44;8;145;8;9;53;37;16;69;27;69;91;7;7;86;5;38;11;151;12;16;53;35;9;5;5;5;5;3;-2;-2;2;6;-3;-6;-4;-7;0;2;7
1001458;2018/2019;HTML;3:0;BKS PROFI CREDIT Bielsko-Biała;Enea PTPS Piła;3;0;1;56;27;56;74;6;8;45;2;45;20;86;4;7;36;42;12;37;11;37;52;7;2;68;8;50;16;99;8;12;28;28;7;19;16;19;22;-1;6;-23;-6;-5;4;-13;-4;-5;8;14;5
1001459;2018/2019;HTML;3:2;Grot Budowlani Łódź;Developres SkyRes Rzeszów;3;2;1;78;32;78;109;11;3;98;4;43;26;156;10;14;61;39;14;80;34;80;108;10;4;98;3;45;23;177;17;14;62;35;14;-2;-2;-2;1;1;-1;0;1;-2;3;-21;-7;0;-1;4;0
1001460;2018/2019;HTML;3:2;Energa MKS Kalisz;Chemik Police;2;3;0;74;34;74;104;11;6;87;3;47;30;156;12;10;59;38;9;71;28;71;99;12;3;93;6;44;28;155;10;9;58;37;10;3;6;3;5;-1;3;-6;-3;3;2;1;2;1;1;1;-1
1001461;2018/2019;HTML;3:1;Enea PTPS Piła;ŁKS Commercecon Łódź;1;3;0;62;26;62;87;10;4;86;7;37;20;115;7;10;43;37;15;74;35;74;95;9;7;77;4;47;21;125;11;15;57;46;10;-12;-9;-12;-8;1;-3;9;3;-10;-1;-10;-4;-5;-14;-9;5
1001462;2018/2019;HTML;3:0;Developres SkyRes Rzeszów;E.Leclerc Radomka Radom;3;0;1;54;32;54;73;6;7;44;3;45;36;81;3;7;35;43;12;39;14;39;52;8;3;67;7;42;24;89;9;12;29;33;7;15;18;15;21;-2;4;-23;-4;3;12;-8;-6;-5;6;10;5
1001463;2018/2019;HTML;3:0;DPD Legionovia Legionowo;Developres SkyRes Rzeszów;0;3;0;43;10;43;57;10;2;68;8;31;16;91;8;6;38;42;3;54;22;54;74;6;8;47;2;42;21;93;6;3;40;43;6;-11;-12;-11;-17;4;-6;21;6;-11;-5;-2;2;3;-2;-1;-3
1001464;2018/2019;HTML;3:0;E.Leclerc Radomka Radom;Enea PTPS Piła;3;0;1;60;36;60;74;6;9;43;5;32;23;76;1;8;44;58;7;38;16;38;47;4;5;68;9;31;15;80;9;7;25;31;8;22;20;22;27;2;4;-25;-4;1;8;-4;-8;1;19;27;-1
1001465;2018/2019;HTML;3:1;ŁKS Commercecon Łódź;Energa MKS Kalisz;3;1;1;75;35;75;95;7;5;67;3;48;18;122;8;14;58;48;12;54;17;54;73;6;3;88;5;41;16;125;10;12;37;30;14;21;18;21;22;1;2;-21;-2;7;2;-3;-2;2;21;18;-2
1001466;2018/2019;HTML;3:0;Chemik Police;BKS PROFI CREDIT Bielsko-Biała;3;0;1;54;27;54;70;8;7;48;4;27;15;77;10;9;38;49;9;35;12;35;58;10;4;62;7;37;15;68;6;9;22;32;9;19;15;19;12;-2;3;-14;-3;-10;0;9;4;0;16;17;0
1001467;2018/2019;HTML;3:0;Bank Pocztowy Pałac Bydgoszcz;Grot Budowlani Łódź;0;3;0;52;24;52;71;5;6;67;4;40;24;120;14;15;40;33;6;56;22;56;76;9;4;66;6;29;18;97;7;6;37;38;15;-4;2;-4;-5;-4;2;1;-2;11;6;23;7;9;3;-5;-9
1001468;2018/2019;HTML;3:1;#VolleyWrocław;KSZO Ostrowiec;3;1;1;82;36;82;98;7;10;85;6;47;20;148;13;11;61;41;11;67;24;67;91;6;6;91;10;43;13;128;8;11;50;39;11;15;12;15;7;1;4;-6;-4;4;7;20;5;0;11;2;0
1001469;2018/2019;HTML;3:0;#VolleyWrocław;DPD Legionovia Legionowo;3;0;1;51;19;51;73;5;5;54;4;46;22;81;8;5;37;46;9;43;14;43;60;6;4;68;5;40;22;87;13;9;34;39;5;8;5;8;13;-1;1;-14;-1;6;0;-6;-5;-4;3;7;4
1001470;2018/2019;HTML;3:2;KSZO Ostrowiec;Bank Pocztowy Pałac Bydgoszcz;2;3;0;74;28;74;99;9;4;95;7;38;17;161;10;17;56;35;14;80;38;80;103;8;7;90;4;38;22;166;15;14;56;34;17;-6;-10;-6;-4;1;-3;5;3;0;-5;-5;-5;3;0;1;-3
1001471;2018/2019;HTML;3:2;Grot Budowlani Łódź;Chemik Police;2;3;0;76;32;76;97;12;7;98;7;44;29;147;9;12;57;39;12;75;38;75;103;5;7;85;7;45;21;156;11;12;56;36;12;1;-6;1;-6;7;0;13;0;-1;8;-9;-2;0;1;3;0
1001472;2018/2019;HTML;3:0;BKS PROFI CREDIT Bielsko-Biała;ŁKS Commercecon Łódź;3;0;1;60;32;60;73;6;10;46;2;46;24;81;8;10;40;49;10;35;10;35;55;9;2;67;10;24;9;75;4;10;23;31;10;25;22;25;18;-3;8;-21;-8;22;15;6;4;0;17;18;0
1001473;2018/2019;HTML;3:0;Energa MKS Kalisz;E.Leclerc Radomka Radom;3;0;1;50;26;50;74;8;8;55;5;29;15;88;4;6;31;35;11;45;19;45;63;8;5;66;8;41;32;101;15;11;34;34;6;5;7;5;11;0;3;-11;-3;-12;-17;-13;-11;-5;-3;1;5
1001474;2018/2019;HTML;3:0;Enea PTPS Piła;Developres SkyRes Rzeszów;0;3;0;35;11;35;52;7;4;67;5;40;24;90;12;5;25;28;6;53;26;53;74;7;5;45;4;40;24;93;8;6;43;46;5;-18;-15;-18;-22;0;-1;22;1;0;0;-3;4;-1;-18;-18;1
1001475;2018/2019;HTML;3:0;DPD Legionovia Legionowo;Enea PTPS Piła;0;3;0;39;14;39;59;10;1;66;10;32;18;92;6;9;34;37;4;55;29;55;74;8;10;49;1;38;29;82;8;4;36;44;9;-16;-15;-16;-15;2;-9;17;9;-6;-11;10;-2;5;-2;-7;-5
1001476;2018/2019;HTML;3:0;Developres SkyRes Rzeszów;Energa MKS Kalisz;3;0;1;59;27;59;74;7;3;50;1;42;26;116;8;2;48;41;8;39;13;39;57;7;1;67;3;30;13;111;8;8;36;32;2;20;14;20;17;0;2;-17;-2;12;13;5;0;-6;12;9;6
1001477;2018/2019;HTML;3:2;E.Leclerc Radomka Radom;BKS PROFI CREDIT Bielsko-Biała;2;3;0;74;33;74;102;7;18;90;6;32;20;134;11;19;44;33;12;86;43;86;106;16;6;95;18;32;17;142;9;12;61;43;19;-12;-10;-12;-4;-9;12;-5;-12;0;3;-8;2;7;-17;-10;-7
1001478;2018/2019;HTML;3:2;ŁKS Commercecon Łódź;Grot Budowlani Łódź;2;3;0;67;28;67;101;16;6;90;10;40;17;124;16;9;48;39;13;67;30;67;103;13;10;85;6;46;29;117;13;13;48;41;9;0;-2;0;-2;3;-4;5;4;-6;-12;7;3;-4;0;-2;4
1001479;2018/2019;HTML;3:1;Chemik Police;KSZO Ostrowiec;3;1;1;72;41;72;92;10;10;59;4;34;25;115;8;7;56;49;6;45;18;45;68;9;4;82;10;28;14;89;5;6;34;38;7;27;23;27;24;1;6;-23;-6;6;11;26;3;1;22;11;-1
1001480;2018/2019;HTML;3:0;Bank Pocztowy Pałac Bydgoszcz;#VolleyWrocław;3;0;1;54;22;54;76;9;3;63;3;25;16;103;9;8;40;39;11;46;20;46;69;6;3;67;3;34;21;110;13;11;35;32;8;8;2;8;7;3;0;-4;0;-9;-5;-7;-4;-3;5;7;3
1001481;2018/2019;HTML;3:0;Bank Pocztowy Pałac Bydgoszcz;DPD Legionovia Legionowo;3;0;1;53;26;53;74;8;7;53;5;36;19;89;7;4;38;43;8;41;18;41;60;7;5;66;7;36;18;93;11;8;32;34;4;12;8;12;14;1;2;-13;-2;0;1;-4;-4;-4;6;9;4
1001482;2018/2019;HTML;3:1;#VolleyWrocław;Chemik Police;1;3;0;58;18;58;81;13;6;86;8;46;27;105;12;10;45;43;7;64;24;64;94;8;8;68;6;52;24;90;8;7;46;51;10;-6;-6;-6;-13;5;-2;18;2;-6;3;15;4;3;-1;-8;-3
1001483;2018/2019;HTML;3:1;KSZO Ostrowiec;ŁKS Commercecon Łódź;1;3;0;63;23;63;87;12;2;89;9;43;25;122;8;12;51;42;10;75;36;75;98;9;9;75;2;42;22;130;9;10;54;42;12;-12;-13;-12;-11;3;-7;14;7;1;3;-8;-1;2;-3;0;-2
1001484;2018/2019;HTML;3:2;Grot Budowlani Łódź;E.Leclerc Radomka Radom;2;3;0;83;39;83;104;15;8;91;7;51;24;137;11;10;62;45;13;68;31;68;99;8;7;89;8;37;30;133;8;13;51;38;10;15;8;15;5;7;1;2;-1;14;-6;4;3;-3;11;7;3
1001485;2018/2019;HTML;3:1;BKS PROFI CREDIT Bielsko-Biała;Developres SkyRes Rzeszów;3;1;1;85;38;85;97;8;8;81;7;53;10;140;7;13;70;50;7;64;27;64;83;2;7;89;8;37;15;131;7;7;44;34;13;21;11;21;14;6;1;-8;-1;16;-5;9;0;6;26;16;-6
1001486;2018/2019;HTML;3:1;Energa MKS Kalisz;Enea PTPS Piła;3;1;1;77;34;77;97;8;7;87;4;34;19;154;9;13;60;39;10;69;29;69;92;5;4;89;7;43;32;143;12;10;52;36;13;8;5;8;5;3;3;-2;-3;-9;-13;11;-3;3;8;3;-3
